car_code,category_key,category_title,name,status
CAR010,comfort_convenience,Comfort & convenience,12V power outlets,flawless
CAR010,comfort_convenience,Comfort & convenience,Vanity mirror on sun visors,little_flaw
CAR010,comfort_convenience,Comfort & convenience,Adjustable ORVM,flawless
CAR010,comfort_convenience,Comfort & convenience,One touch-down power windows - Driver,little_flaw
CAR010,comfort_convenience,Comfort & convenience,Cup holders,little_flaw
CAR010,comfort_convenience,Comfort & convenience,Adjustable cluster brightness,damaged
CAR010,comfort_convenience,Comfort & convenience,Digital Clock,damaged
CAR010,comfort_convenience,Comfort & convenience,Power windows position - Front and rear seats,damaged
CAR010,comfort_convenience,Comfort & convenience,Rear armrest cup holders,flawless
CAR010,comfort_convenience,Comfort & convenience,Power steering type - EPS,flawless
CAR010,comfort_convenience,Comfort & convenience,Dual zone climate control,flawless
CAR010,comfort_convenience,Comfort & convenience,Automatic climate control,flawless
CAR010,comfort_convenience,Comfort & convenience,Steering wheel gearshift paddles,damaged
CAR010,comfort_convenience,Comfort & convenience,Third row cup holders,flawless
CAR010,comfort_convenience,Comfort & convenience,Three zone climate control,little_flaw
CAR010,comfort_convenience,Comfort & convenience,Electrically adjustable ORVM,flawless
CAR010,comfort_convenience,Comfort & convenience,Auto dimming IRVM,little_flaw
CAR010,interior,Interior,Door pockets,flawless
CAR010,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR010,interior,Interior,Digital tripmeter,flawless
CAR010,interior,Interior,Headrests,flawless
CAR010,interior,Interior,Interior door handles,flawless
CAR010,interior,Interior,Digital cockpit,flawless
CAR010,interior,Interior,Digital odometer,flawless
CAR010,interior,Interior,Digital Instrument cluster,flawless
CAR010,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR010,exterior,Exterior,Rear power window,little_flaw
CAR010,exterior,Exterior,Body colored bumpers,flawless
CAR010,exterior,Exterior,Tail lamps - Conventional,little_flaw
CAR010,exterior,Exterior,Exterior door handle colour - Body Coloured,little_flaw
CAR010,exterior,Exterior,Headlights Bulb type - Halogen,little_flaw
CAR010,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR010,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR011,safety,Safety,Engine immobilizer,flawless
CAR011,safety,Safety,Anti theft device,flawless
CAR011,safety,Safety,Headlight and ignition off reminder,flawless
CAR011,safety,Safety,Central locking,little_flaw
CAR011,safety,Safety,Speed sensing central door locking,little_flaw
CAR011,safety,Safety,Power door locks,flawless
CAR011,safety,Safety,Child safety lock,flawless
CAR011,safety,Safety,Low fuel level warning,flawless
CAR011,safety,Safety,Door ajar warning,flawless
CAR011,comfort_convenience,Comfort & convenience,Anti-glare mirrors - Manual,little_flaw
CAR011,comfort_convenience,Comfort & convenience,Folding rear seat,flawless
CAR011,comfort_convenience,Comfort & convenience,Power windows,flawless
CAR011,comfort_convenience,Comfort & convenience,Distance to empty display,flawless
CAR011,comfort_convenience,Comfort & convenience,Air conditioner,little_flaw
CAR011,comfort_convenience,Comfort & convenience,Power steering,flawless
CAR011,comfort_convenience,Comfort & convenience,12V power outlets,damaged
CAR011,comfort_convenience,Comfort & convenience,Vanity mirror on sun visors,flawless
CAR011,comfort_convenience,Comfort & convenience,Adjustable ORVM,little_flaw
CAR011,comfort_convenience,Comfort & convenience,One touch-down power windows - Driver,flawless
CAR011,comfort_convenience,Comfort & convenience,Cup holders,flawless
CAR011,comfort_convenience,Comfort & convenience,Adjustable cluster brightness,flawless
CAR011,comfort_convenience,Comfort & convenience,Digital Clock,damaged
CAR011,comfort_convenience,Comfort & convenience,Power windows position - Front and rear seats,flawless
CAR011,comfort_convenience,Comfort & convenience,Rear armrest cup holders,damaged
CAR011,comfort_convenience,Comfort & convenience,Power steering type - EPS,damaged
CAR011,comfort_convenience,Comfort & convenience,Dual zone climate control,flawless
CAR011,comfort_convenience,Comfort & convenience,Automatic climate control,little_flaw
CAR011,comfort_convenience,Comfort & convenience,Steering wheel gearshift paddles,flawless
CAR011,comfort_convenience,Comfort & convenience,Third row cup holders,flawless
CAR011,comfort_convenience,Comfort & convenience,Three zone climate control,flawless
CAR011,comfort_convenience,Comfort & convenience,Electrically adjustable ORVM,flawless
CAR011,comfort_convenience,Comfort & convenience,Auto dimming IRVM,flawless
CAR011,interior,Interior,Door pockets,flawless
CAR011,interior,Interior,Seat upholstery type - Fabric seats,damaged
CAR011,interior,Interior,Digital tripmeter,flawless
CAR011,interior,Interior,Headrests,flawless
CAR011,interior,Interior,Interior door handles,flawless
CAR011,interior,Interior,Digital cockpit,flawless
CAR011,interior,Interior,Digital odometer,damaged
CAR011,interior,Interior,Digital Instrument cluster,little_flaw
CAR011,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR011,exterior,Exterior,Rear power window,flawless
CAR011,exterior,Exterior,Body colored bumpers,little_flaw
CAR011,exterior,Exterior,Tail lamps - Conventional,flawless
CAR011,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR011,exterior,Exterior,Headlights Bulb type - Halogen,little_flaw
CAR011,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR011,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR012,safety,Safety,Engine immobilizer,flawless
CAR012,safety,Safety,Anti theft device,flawless
CAR012,safety,Safety,Headlight and ignition off reminder,flawless
CAR012,safety,Safety,Central locking,flawless
CAR012,safety,Safety,Speed sensing central door locking,flawless
CAR012,safety,Safety,Power door locks,flawless
CAR012,safety,Safety,Child safety lock,little_flaw
CAR012,safety,Safety,Low fuel level warning,little_flaw
CAR012,safety,Safety,Door ajar warning,little_flaw
CAR012,comfort_convenience,Comfort & convenience,Anti-glare mirrors - Manual,little_flaw
CAR012,comfort_convenience,Comfort & convenience,Folding rear seat,flawless
CAR012,comfort_convenience,Comfort & convenience,Power windows,damaged
CAR012,comfort_convenience,Comfort & convenience,Distance to empty display,flawless
CAR012,comfort_convenience,Comfort & convenience,Air conditioner,flawless
CAR012,comfort_convenience,Comfort & convenience,Power steering,flawless
CAR012,comfort_convenience,Comfort & convenience,12V power outlets,little_flaw
CAR012,comfort_convenience,Comfort & convenience,Vanity mirror on sun visors,damaged
CAR012,comfort_convenience,Comfort & convenience,Adjustable ORVM,little_flaw
CAR012,comfort_convenience,Comfort & convenience,One touch-down power windows - Driver,flawless
CAR012,comfort_convenience,Comfort & convenience,Cup holders,flawless
CAR012,comfort_convenience,Comfort & convenience,Adjustable cluster brightness,flawless
CAR012,comfort_convenience,Comfort & convenience,Digital Clock,flawless
CAR012,comfort_convenience,Comfort & convenience,Power windows position - Front and rear seats,flawless
CAR012,comfort_convenience,Comfort & convenience,Rear armrest cup holders,little_flaw
CAR012,comfort_convenience,Comfort & convenience,Power steering type - EPS,little_flaw
CAR012,comfort_convenience,Comfort & convenience,Dual zone climate control,flawless
CAR012,comfort_convenience,Comfort & convenience,Automatic climate control,flawless
CAR012,comfort_convenience,Comfort & convenience,Steering wheel gearshift paddles,flawless
CAR012,comfort_convenience,Comfort & convenience,Third row cup holders,little_flaw
CAR012,comfort_convenience,Comfort & convenience,Three zone climate control,flawless
CAR012,comfort_convenience,Comfort & convenience,Electrically adjustable ORVM,flawless
CAR012,comfort_convenience,Comfort & convenience,Auto dimming IRVM,flawless
CAR012,interior,Interior,Door pockets,little_flaw
CAR012,interior,Interior,Seat upholstery type - Fabric seats,little_flaw
CAR012,interior,Interior,Digital tripmeter,flawless
CAR012,interior,Interior,Headrests,damaged
CAR012,interior,Interior,Interior door handles,flawless
CAR012,interior,Interior,Digital cockpit,flawless
CAR012,interior,Interior,Digital odometer,flawless
CAR012,interior,Interior,Digital Instrument cluster,flawless
CAR012,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR012,exterior,Exterior,Rear power window,flawless
CAR012,exterior,Exterior,Body colored bumpers,flawless
CAR012,exterior,Exterior,Tail lamps - Conventional,flawless
CAR012,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR012,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR012,exterior,Exterior,Tail lamps type - Conventional,little_flaw
CAR012,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR013,safety,Safety,Engine immobilizer,damaged
CAR013,safety,Safety,Anti theft device,flawless
CAR013,safety,Safety,Headlight and ignition off reminder,damaged
CAR013,safety,Safety,Central locking,little_flaw
CAR013,safety,Safety,Speed sensing central door locking,flawless
CAR013,safety,Safety,Power door locks,flawless
CAR013,safety,Safety,Child safety lock,flawless
CAR013,safety,Safety,Low fuel level warning,flawless
CAR013,safety,Safety,Door ajar warning,little_flaw
CAR013,comfort_convenience,Comfort & convenience,Anti-glare mirrors - Manual,little_flaw
CAR013,comfort_convenience,Comfort & convenience,Folding rear seat,flawless
CAR013,comfort_convenience,Comfort & convenience,Power windows,little_flaw
CAR013,comfort_convenience,Comfort & convenience,Distance to empty display,flawless
CAR013,comfort_convenience,Comfort & convenience,Air conditioner,flawless
CAR013,comfort_convenience,Comfort & convenience,Power steering,flawless
CAR013,comfort_convenience,Comfort & convenience,12V power outlets,little_flaw
CAR013,comfort_convenience,Comfort & convenience,Vanity mirror on sun visors,little_flaw
CAR013,comfort_convenience,Comfort & convenience,Adjustable ORVM,flawless
CAR013,comfort_convenience,Comfort & convenience,One touch-down power windows - Driver,flawless
CAR013,comfort_convenience,Comfort & convenience,Cup holders,flawless
CAR013,comfort_convenience,Comfort & convenience,Adjustable cluster brightness,flawless
CAR013,comfort_convenience,Comfort & convenience,Digital Clock,flawless
CAR013,comfort_convenience,Comfort & convenience,Power windows position - Front and rear seats,damaged
CAR013,comfort_convenience,Comfort & convenience,Rear armrest cup holders,flawless
CAR013,comfort_convenience,Comfort & convenience,Power steering type - EPS,flawless
CAR013,comfort_convenience,Comfort & convenience,Dual zone climate control,damaged
CAR013,comfort_convenience,Comfort & convenience,Automatic climate control,flawless
CAR013,comfort_convenience,Comfort & convenience,Steering wheel gearshift paddles,little_flaw
CAR013,comfort_convenience,Comfort & convenience,Third row cup holders,little_flaw
CAR013,comfort_convenience,Comfort & convenience,Three zone climate control,flawless
CAR013,comfort_convenience,Comfort & convenience,Electrically adjustable ORVM,flawless
CAR013,comfort_convenience,Comfort & convenience,Auto dimming IRVM,flawless
CAR013,interior,Interior,Door pockets,flawless
CAR013,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR013,interior,Interior,Digital tripmeter,flawless
CAR013,interior,Interior,Headrests,flawless
CAR013,interior,Interior,Interior door handles,flawless
CAR013,interior,Interior,Digital cockpit,flawless
CAR013,interior,Interior,Digital odometer,flawless
CAR013,interior,Interior,Digital Instrument cluster,flawless
CAR013,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR013,exterior,Exterior,Rear power window,flawless
CAR013,exterior,Exterior,Body colored bumpers,little_flaw
CAR013,exterior,Exterior,Tail lamps - Conventional,flawless
CAR013,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR013,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR013,exterior,Exterior,Tail lamps type - Conventional,damaged
CAR013,exterior,Exterior,Xenon headlamps / hid-headlamps,little_flaw
CAR014,safety,Safety,Engine immobilizer,little_flaw
CAR014,safety,Safety,Anti theft device,little_flaw
CAR014,safety,Safety,Headlight and ignition off reminder,little_flaw
CAR014,safety,Safety,Central locking,little_flaw
CAR014,safety,Safety,Speed sensing central door locking,flawless
CAR014,safety,Safety,Power door locks,flawless
CAR014,safety,Safety,Child safety lock,flawless
CAR014,safety,Safety,Low fuel level warning,flawless
CAR014,safety,Safety,Door ajar warning,little_flaw
CAR014,comfort_convenience,Comfort & convenience,Anti-glare mirrors - Manual,flawless
CAR014,comfort_convenience,Comfort & convenience,Folding rear seat,flawless
CAR014,comfort_convenience,Comfort & convenience,Power windows,flawless
CAR014,comfort_convenience,Comfort & convenience,Distance to empty display,flawless
CAR014,comfort_convenience,Comfort & convenience,Air conditioner,flawless
CAR014,comfort_convenience,Comfort & convenience,Power steering,flawless
CAR014,comfort_convenience,Comfort & convenience,12V power outlets,flawless
CAR014,comfort_convenience,Comfort & convenience,Vanity mirror on sun visors,flawless
CAR014,comfort_convenience,Comfort & convenience,Adjustable ORVM,little_flaw
CAR014,comfort_convenience,Comfort & convenience,One touch-down power windows - Driver,flawless
CAR014,comfort_convenience,Comfort & convenience,Cup holders,flawless
CAR014,comfort_convenience,Comfort & convenience,Adjustable cluster brightness,flawless
CAR014,comfort_convenience,Comfort & convenience,Digital Clock,flawless
CAR014,comfort_convenience,Comfort & convenience,Power windows position - Front and rear seats,flawless
CAR014,comfort_convenience,Comfort & convenience,Rear armrest cup holders,flawless
CAR014,comfort_convenience,Comfort & convenience,Power steering type - EPS,flawless
CAR014,comfort_convenience,Comfort & convenience,Dual zone climate control,flawless
CAR014,comfort_convenience,Comfort & convenience,Automatic climate control,flawless
CAR014,comfort_convenience,Comfort & convenience,Steering wheel gearshift paddles,flawless
CAR014,comfort_convenience,Comfort & convenience,Third row cup holders,flawless
CAR014,comfort_convenience,Comfort & convenience,Three zone climate control,flawless
CAR014,comfort_convenience,Comfort & convenience,Electrically adjustable ORVM,little_flaw
CAR014,comfort_convenience,Comfort & convenience,Auto dimming IRVM,flawless
CAR014,interior,Interior,Door pockets,flawless
CAR014,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR014,interior,Interior,Digital tripmeter,little_flaw
CAR014,interior,Interior,Headrests,flawless
CAR014,interior,Interior,Interior door handles,little_flaw
CAR014,interior,Interior,Digital cockpit,flawless
CAR014,interior,Interior,Digital odometer,flawless
CAR014,interior,Interior,Digital Instrument cluster,little_flaw
CAR014,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR014,exterior,Exterior,Rear power window,flawless
CAR014,exterior,Exterior,Body colored bumpers,little_flaw
CAR014,exterior,Exterior,Tail lamps - Conventional,little_flaw
CAR014,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR014,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR014,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR014,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR015,safety,Safety,Engine immobilizer,flawless
CAR015,safety,Safety,Anti theft device,flawless
CAR015,safety,Safety,Headlight and ignition off reminder,flawless
CAR015,safety,Safety,Central locking,flawless
CAR015,safety,Safety,Speed sensing central door locking,flawless
CAR015,safety,Safety,Power door locks,flawless
CAR015,safety,Safety,Child safety lock,flawless
CAR015,safety,Safety,Low fuel level warning,flawless
CAR015,safety,Safety,Door ajar warning,flawless
CAR015,comfort_convenience,Comfort & convenience,Anti-glare mirrors - Manual,flawless
CAR015,comfort_convenience,Comfort & convenience,Folding rear seat,flawless
CAR015,comfort_convenience,Comfort & convenience,Power windows,flawless
CAR015,comfort_convenience,Comfort & convenience,Distance to empty display,flawless
CAR015,comfort_convenience,Comfort & convenience,Air conditioner,flawless
CAR015,comfort_convenience,Comfort & convenience,Power steering,flawless
CAR015,comfort_convenience,Comfort & convenience,12V power outlets,damaged
CAR015,comfort_convenience,Comfort & convenience,Vanity mirror on sun visors,flawless
CAR015,comfort_convenience,Comfort & convenience,Adjustable ORVM,flawless
CAR015,comfort_convenience,Comfort & convenience,One touch-down power windows - Driver,flawless
CAR015,comfort_convenience,Comfort & convenience,Cup holders,little_flaw
CAR015,comfort_convenience,Comfort & convenience,Adjustable cluster brightness,little_flaw
CAR015,comfort_convenience,Comfort & convenience,Digital Clock,flawless
CAR015,comfort_convenience,Comfort & convenience,Power windows position - Front and rear seats,damaged
CAR015,comfort_convenience,Comfort & convenience,Rear armrest cup holders,flawless
CAR015,comfort_convenience,Comfort & convenience,Power steering type - EPS,little_flaw
CAR015,comfort_convenience,Comfort & convenience,Dual zone climate control,flawless
CAR015,comfort_convenience,Comfort & convenience,Automatic climate control,little_flaw
CAR015,comfort_convenience,Comfort & convenience,Steering wheel gearshift paddles,flawless
CAR015,comfort_convenience,Comfort & convenience,Third row cup holders,flawless
CAR015,comfort_convenience,Comfort & convenience,Three zone climate control,damaged
CAR015,comfort_convenience,Comfort & convenience,Electrically adjustable ORVM,little_flaw
CAR015,comfort_convenience,Comfort & convenience,Auto dimming IRVM,little_flaw
CAR015,interior,Interior,Door pockets,flawless
CAR015,interior,Interior,Seat upholstery type - Fabric seats,damaged
CAR015,interior,Interior,Digital tripmeter,flawless
CAR015,interior,Interior,Headrests,flawless
CAR015,interior,Interior,Interior door handles,little_flaw
CAR015,interior,Interior,Digital cockpit,flawless
CAR015,interior,Interior,Digital odometer,little_flaw
CAR015,interior,Interior,Digital Instrument cluster,flawless
CAR015,exterior,Exterior,Outside rear view mirrors (ORVMs),little_flaw
CAR015,exterior,Exterior,Rear power window,flawless
CAR015,exterior,Exterior,Body colored bumpers,flawless
CAR015,exterior,Exterior,Tail lamps - Conventional,little_flaw
CAR015,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR015,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR015,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR015,exterior,Exterior,Xenon headlamps / hid-headlamps,little_flaw
CAR016,safety,Safety,Engine immobilizer,flawless
CAR016,safety,Safety,Anti theft device,flawless
CAR016,safety,Safety,Headlight and ignition off reminder,flawless
CAR016,safety,Safety,Central locking,flawless
CAR016,safety,Safety,Speed sensing central door locking,damaged
CAR016,safety,Safety,Power door locks,little_flaw
CAR016,safety,Safety,Child safety lock,flawless
CAR016,safety,Safety,Low fuel level warning,flawless
CAR016,safety,Safety,Door ajar warning,flawless
CAR016,comfort_convenience,Comfort & convenience,Anti-glare mirrors - Manual,flawless
CAR016,comfort_convenience,Comfort & convenience,Folding rear seat,flawless
CAR016,comfort_convenience,Comfort & convenience,Power windows,flawless
CAR016,comfort_convenience,Comfort & convenience,Distance to empty display,flawless
CAR016,comfort_convenience,Comfort & convenience,Air conditioner,flawless
CAR016,comfort_convenience,Comfort & convenience,Power steering,flawless
CAR016,comfort_convenience,Comfort & convenience,12V power outlets,flawless
CAR016,comfort_convenience,Comfort & convenience,Vanity mirror on sun visors,flawless
CAR016,comfort_convenience,Comfort & convenience,Adjustable ORVM,flawless
CAR016,comfort_convenience,Comfort & convenience,One touch-down power windows - Driver,flawless
CAR016,comfort_convenience,Comfort & convenience,Cup holders,flawless
CAR016,comfort_convenience,Comfort & convenience,Adjustable cluster brightness,flawless
CAR016,comfort_convenience,Comfort & convenience,Digital Clock,little_flaw
CAR016,comfort_convenience,Comfort & convenience,Power windows position - Front and rear seats,flawless
CAR016,comfort_convenience,Comfort & convenience,Rear armrest cup holders,flawless
CAR016,comfort_convenience,Comfort & convenience,Power steering type - EPS,little_flaw
CAR016,comfort_convenience,Comfort & convenience,Dual zone climate control,flawless
CAR016,comfort_convenience,Comfort & convenience,Automatic climate control,flawless
CAR016,comfort_convenience,Comfort & convenience,Steering wheel gearshift paddles,flawless
CAR016,comfort_convenience,Comfort & convenience,Third row cup holders,flawless
CAR016,comfort_convenience,Comfort & convenience,Three zone climate control,flawless
CAR016,comfort_convenience,Comfort & convenience,Electrically adjustable ORVM,little_flaw
CAR016,comfort_convenience,Comfort & convenience,Auto dimming IRVM,little_flaw
CAR016,interior,Interior,Door pockets,flawless
CAR016,interior,Interior,Seat upholstery type - Fabric seats,little_flaw
CAR016,interior,Interior,Digital tripmeter,flawless
CAR016,interior,Interior,Headrests,damaged
CAR016,interior,Interior,Interior door handles,little_flaw
CAR016,interior,Interior,Digital cockpit,little_flaw
CAR016,interior,Interior,Digital odometer,flawless
CAR016,interior,Interior,Digital Instrument cluster,flawless
CAR016,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR016,exterior,Exterior,Rear power window,flawless
CAR016,exterior,Exterior,Body colored bumpers,damaged
CAR016,exterior,Exterior,Tail lamps - Conventional,little_flaw
CAR016,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR016,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR016,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR016,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR017,safety,Safety,Engine immobilizer,flawless
CAR017,safety,Safety,Anti theft device,damaged
CAR017,safety,Safety,Headlight and ignition off reminder,flawless
CAR017,safety,Safety,Central locking,flawless
CAR017,safety,Safety,Speed sensing central door locking,little_flaw
CAR017,safety,Safety,Power door locks,damaged
CAR017,safety,Safety,Child safety lock,flawless
CAR017,safety,Safety,Low fuel level warning,little_flaw
CAR017,safety,Safety,Door ajar warning,flawless
CAR017,comfort_convenience,Comfort & convenience,Anti-glare mirrors - Manual,little_flaw
CAR017,comfort_convenience,Comfort & convenience,Folding rear seat,flawless
CAR017,comfort_convenience,Comfort & convenience,Power windows,flawless
CAR017,comfort_convenience,Comfort & convenience,Distance to empty display,damaged
CAR017,comfort_convenience,Comfort & convenience,Air conditioner,little_flaw
CAR017,comfort_convenience,Comfort & convenience,Power steering,flawless
CAR017,comfort_convenience,Comfort & convenience,12V power outlets,flawless
CAR017,comfort_convenience,Comfort & convenience,Vanity mirror on sun visors,little_flaw
CAR017,comfort_convenience,Comfort & convenience,Adjustable ORVM,flawless
CAR017,comfort_convenience,Comfort & convenience,One touch-down power windows - Driver,flawless
CAR017,comfort_convenience,Comfort & convenience,Cup holders,little_flaw
CAR017,comfort_convenience,Comfort & convenience,Adjustable cluster brightness,flawless
CAR017,comfort_convenience,Comfort & convenience,Digital Clock,flawless
CAR017,comfort_convenience,Comfort & convenience,Power windows position - Front and rear seats,flawless
CAR017,comfort_convenience,Comfort & convenience,Rear armrest cup holders,flawless
CAR017,comfort_convenience,Comfort & convenience,Power steering type - EPS,little_flaw
CAR017,comfort_convenience,Comfort & convenience,Dual zone climate control,little_flaw
CAR017,comfort_convenience,Comfort & convenience,Automatic climate control,damaged
CAR017,comfort_convenience,Comfort & convenience,Steering wheel gearshift paddles,flawless
CAR017,comfort_convenience,Comfort & convenience,Third row cup holders,flawless
CAR017,comfort_convenience,Comfort & convenience,Three zone climate control,flawless
CAR017,comfort_convenience,Comfort & convenience,Electrically adjustable ORVM,flawless
CAR017,comfort_convenience,Comfort & convenience,Auto dimming IRVM,flawless
CAR017,interior,Interior,Door pockets,flawless
CAR017,interior,Interior,Seat upholstery type - Fabric seats,little_flaw
CAR017,interior,Interior,Digital tripmeter,little_flaw
CAR017,interior,Interior,Headrests,flawless
CAR017,interior,Interior,Interior door handles,flawless
CAR017,interior,Interior,Digital cockpit,flawless
CAR017,interior,Interior,Digital odometer,flawless
CAR017,interior,Interior,Digital Instrument cluster,flawless
CAR017,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR017,exterior,Exterior,Rear power window,flawless
CAR017,exterior,Exterior,Body colored bumpers,flawless
CAR017,exterior,Exterior,Tail lamps - Conventional,flawless
CAR017,exterior,Exterior,Exterior door handle colour - Body Coloured,little_flaw
CAR017,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR017,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR017,exterior,Exterior,Xenon headlamps / hid-headlamps,flawless
CAR018,safety,Safety,Engine immobilizer,flawless
CAR018,safety,Safety,Anti theft device,flawless
CAR018,safety,Safety,Headlight and ignition off reminder,little_flaw
CAR018,safety,Safety,Central locking,little_flaw
CAR018,safety,Safety,Speed sensing central door locking,damaged
CAR018,safety,Safety,Power door locks,damaged
CAR018,safety,Safety,Child safety lock,flawless
CAR018,safety,Safety,Low fuel level warning,flawless
CAR018,safety,Safety,Door ajar warning,little_flaw
CAR018,comfort_convenience,Comfort & convenience,Anti-glare mirrors - Manual,flawless
CAR018,comfort_convenience,Comfort & convenience,Folding rear seat,little_flaw
CAR018,comfort_convenience,Comfort & convenience,Power windows,flawless
CAR018,comfort_convenience,Comfort & convenience,Distance to empty display,flawless
CAR018,comfort_convenience,Comfort & convenience,Air conditioner,flawless
CAR018,comfort_convenience,Comfort & convenience,Power steering,flawless
CAR018,comfort_convenience,Comfort & convenience,12V power outlets,flawless
CAR018,comfort_convenience,Comfort & convenience,Vanity mirror on sun visors,flawless
CAR018,comfort_convenience,Comfort & convenience,Adjustable ORVM,flawless
CAR018,comfort_convenience,Comfort & convenience,One touch-down power windows - Driver,little_flaw
CAR018,comfort_convenience,Comfort & convenience,Cup holders,flawless
CAR018,comfort_convenience,Comfort & convenience,Adjustable cluster brightness,flawless
CAR018,comfort_convenience,Comfort & convenience,Digital Clock,flawless
CAR018,comfort_convenience,Comfort & convenience,Power windows position - Front and rear seats,flawless
CAR018,comfort_convenience,Comfort & convenience,Rear armrest cup holders,flawless
CAR018,comfort_convenience,Comfort & convenience,Power steering type - EPS,flawless
CAR018,comfort_convenience,Comfort & convenience,Dual zone climate control,little_flaw
CAR018,comfort_convenience,Comfort & convenience,Automatic climate control,flawless
CAR018,comfort_convenience,Comfort & convenience,Steering wheel gearshift paddles,flawless
CAR018,comfort_convenience,Comfort & convenience,Third row cup holders,flawless
CAR018,comfort_convenience,Comfort & convenience,Three zone climate control,little_flaw
CAR018,comfort_convenience,Comfort & convenience,Electrically adjustable ORVM,little_flaw
CAR018,comfort_convenience,Comfort & convenience,Auto dimming IRVM,flawless
CAR018,interior,Interior,Door pockets,flawless
CAR018,interior,Interior,Seat upholstery type - Fabric seats,flawless
CAR018,interior,Interior,Digital tripmeter,little_flaw
CAR018,interior,Interior,Headrests,flawless
CAR018,interior,Interior,Interior door handles,flawless
CAR018,interior,Interior,Digital cockpit,flawless
CAR018,interior,Interior,Digital odometer,damaged
CAR018,interior,Interior,Digital Instrument cluster,flawless
CAR018,exterior,Exterior,Outside rear view mirrors (ORVMs),flawless
CAR018,exterior,Exterior,Rear power window,flawless
CAR018,exterior,Exterior,Body colored bumpers,damaged
CAR018,exterior,Exterior,Tail lamps - Conventional,little_flaw
CAR018,exterior,Exterior,Exterior door handle colour - Body Coloured,flawless
CAR018,exterior,Exterior,Headlights Bulb type - Halogen,flawless
CAR018,exterior,Exterior,Tail lamps type - Conventional,flawless
CAR018,exterior,Exterior,Xenon headlamps / hid-headlamps,little_flaw
CAR019,safety,Safety,Engine immobilizer,damaged
CAR019,safety,Safety,Anti theft device,little_flaw
CAR019,safety,Safety,Headlight and ignition off reminder,damaged
CAR019,safety,Safety,Central locking,damaged
CAR019,safety,Safety,Speed sensing central door locking,flawless
CAR019,safety,Safety,Power door locks,flawless
CAR019,safety,Safety,Child safety lock,damaged
CAR019,safety,Safety,Low fuel level warning,flawless
CAR019,safety,Safety,Door ajar warning,little_flaw
CAR019,comfort_convenience,Comfort & convenience,Anti-glare mirrors - Manual,flawless
CAR019,comfort_convenience,Comfort & convenience,Folding rear seat,flawless
CAR019,comfort_convenience,Comfort & convenience,Power windows,flawless
CAR019,comfort_convenience,Comfort & convenience,Distance to empty display,flawless
CAR019,comfort_convenience,Comfort & convenience,Air conditioner,flawless
CAR019,comfort_convenience,Comfort & convenience,Power steering,little_flaw
CAR019,comfort_convenience,Comfort & convenience,12V power outlets,damaged
CAR019,comfort_convenience,Comfort & convenience,Vanity mirror on sun visors,flawless
CAR019,comfort_convenience,Comfort & convenience,Adjustable ORVM,flawless
CAR019,comfort_convenience,Comfort & convenience,One touch-down power windows - Driver,damaged
CAR019,comfort_convenience,Comfort & convenience,Cup holders,flawless
CAR019,comfort_convenience,Comfort & convenience,Adjustable cluster brightness,flawless
CAR019,comfort_convenience,Comfort & convenience,Digital Clock,flawless
CAR019,comfort_convenience,Comfort & convenience,Power windows position - Front and rear seats,little_flaw
CAR019,comfort_convenience,Comfort & convenience,Rear armrest cup holders,flawless
CAR019,comfort_convenience,Comfort & convenience,Power steering type - EPS,little_flaw
CAR019,comfort_convenience,Comfort & convenience,Dual zone climate control,flawless
